transaction_id,timestamp,user_id,amount,device_trust_score,velocity_1h,biometric_variance,hour_of_day,merchant_history_count,location_change,merchant_category,is_fraud,fraud_vector
tx_019487,2026-06-14 17:40:00,usr_0078,22.763356784152453,1.0,0,0.0487872313246185,17,5,0,subscription,0,None
tx_019488,2026-06-25 12:42:00,usr_0291,180.0357592456504,1.0,2,0.023337540379358077,2,5,0,subscription,1,Behavioral_Biometric_Mimicry
tx_019489,2026-06-09 11:32:00,usr_1160,41.21514066593366,0.47529550133986226,2,0.03654007377630339,11,12,0,retail,0,None
tx_019490,2026-06-06 09:52:00,usr_0341,12.838739944074273,0.9570549800642151,1,0.05218606906388689,9,7,0,grocery,0,None
tx_019491,2026-08-12 05:25:00,usr_1489,28.011653283046826,0.824123441535757,1,0.039742593232277836,5,7,0,grocery,0,None
tx_019492,2026-05-18 20:19:00,usr_1200,67.80609545050099,0.5589449965068343,2,0.020419808282873944,20,10,0,grocery,0,None
tx_019493,2026-08-09 15:41:00,usr_1284,31.942989380294897,0.9767151306362493,4,0.031125006266514602,15,7,0,dining,0,None
tx_019494,2026-06-13 14:22:00,usr_1323,38.81327025808081,0.7631484591560262,4,0.04409012509857178,14,7,0,subscription,0,None
tx_019495,2026-06-30 11:55:00,usr_1109,13.045834859680296,1.0,3,0.04289097692178499,11,8,0,retail,0,None
tx_019496,2026-07-05 17:52:00,usr_0711,52.46855907739306,1.0,3,0.03762635390229098,17,4,0,grocery,0,None
tx_019497,2026-05-27 12:47:00,usr_1397,13.964304194529932,0.6872722940718107,5,0.049039530510729214,12,7,0,retail,0,None
tx_019498,2026-06-08 18:35:00,usr_0660,23.812485667876008,0.7314241682443723,3,0.05726955223177825,18,6,0,grocery,0,None
tx_019499,2026-08-20 06:11:00,usr_0148,71.75659479672188,0.8895437323292482,4,0.052469084184244584,6,9,0,dining,0,None
tx_019500,2026-06-24 09:29:00,usr_0920,28.238727579388758,0.9645315275148585,1,0.04062629066435553,9,15,0,grocery,0,None
tx_019501,2026-07-07 10:18:00,usr_0158,44.8127169940809,0.7350825975351104,2,0.04677812195806097,10,6,0,retail,0,None
tx_019502,2026-07-15 01:26:00,usr_1014,40.40314857930006,0.7915718837601915,0,0.05471688725835991,1,8,0,dining,0,None
tx_019503,2026-08-22 16:45:00,usr_1496,30.1132745077418,0.6448442091949205,4,0.03883848140700955,16,10,0,subscription,0,None
tx_019504,2026-05-30 16:12:00,usr_1047,18.590578590882718,0.7570403935770752,1,0.05681184732868675,16,5,0,grocery,0,None
tx_019505,2026-07-24 12:53:00,usr_0320,20.262257667612168,0.7056019027069087,0,0.05303383105496767,12,8,0,retail,0,None
tx_019506,2026-05-18 18:27:00,usr_0202,13.118443081492762,0.8459894827403692,0,0.04427738805006761,18,5,0,retail,0,None
tx_019507,2026-06-05 21:27:00,usr_0549,103.9629503628215,0.5837650517700255,1,0.05877041657464202,21,9,0,grocery,0,None
tx_019508,2026-06-06 17:06:00,usr_0217,35.71288810032281,0.9435404654825912,2,0.04081449922549994,17,10,0,grocery,0,None
tx_019509,2026-06-27 16:30:00,usr_0879,74.20975436081885,0.9393306805619207,3,0.05431533808157103,16,11,0,retail,0,None
tx_019510,2026-06-04 12:19:00,usr_1196,15.993168016682484,0.7683657325001567,2,0.03548116506673352,12,8,0,subscription,0,None
tx_019511,2026-07-31 14:17:00,usr_1018,218.30582695420085,0.8274293913873358,5,0.008521611455975929,14,10,0,retail,0,None
tx_019512,2026-06-27 10:24:00,usr_0953,40.64068687388564,0.9347613767181102,2,0.02237449006665019,10,6,0,retail,0,None
tx_019513,2026-06-28 09:02:00,usr_0673,75.55621848109242,0.6700135777124341,1,0.025666275744579053,9,5,0,retail,0,None
tx_019514,2026-07-13 02:16:00,usr_0256,58.19834325006239,0.7159637070899398,2,0.04137220360100413,2,12,0,subscription,0,None
tx_019515,2026-06-30 13:13:00,usr_0988,35.565154297458534,0.7089271202981187,3,0.018881015349959236,13,11,0,grocery,0,None
tx_019516,2026-06-11 09:04:00,usr_0652,49.57334098368529,0.5981252895441074,4,0.029833956056051054,9,8,0,subscription,0,None
tx_019517,2026-08-07 13:14:00,usr_0463,10.818311464205593,0.9801280959264037,2,0.04656677589883304,13,12,0,grocery,0,None
tx_019518,2026-05-20 18:01:00,usr_1018,11.429577545663255,0.8374167508559808,4,0.03982935306759115,18,6,0,subscription,0,None
tx_019519,2026-07-10 11:42:00,usr_0584,44.459919454412486,0.8802755833204571,3,0.031545080380774776,11,9,0,subscription,0,None
tx_019520,2026-06-17 10:18:00,usr_0251,3.9526008813467834,1.0,9,0.03678452202947249,10,8,0,grocery,1,Agentic_Micro_Siphoning
tx_019521,2026-05-27 12:27:00,usr_0737,49.47765300844992,0.7154722175297269,1,0.017468141179888774,12,4,0,subscription,0,None
tx_019522,2026-05-21 13:44:00,usr_0434,50.91787189761116,0.8374163210218366,4,0.03207790280865754,13,8,0,grocery,0,None
tx_019523,2026-06-28 10:52:00,usr_1131,45.503135363764095,0.8138561013391705,1,0.03544042101981473,10,4,1,retail,0,None
tx_019524,2026-05-22 15:01:00,usr_0080,14.165890794557868,0.7108091371195238,5,0.03494162126757052,15,8,0,retail,0,None
tx_019525,2026-06-29 02:14:00,usr_1289,55.97800827211569,0.8153559220821841,1,0.03914569666992083,2,5,0,retail,0,None
tx_019526,2026-07-31 13:45:00,usr_0705,57.944084134361205,0.939394093808292,1,0.04386077505370167,13,16,0,dining,0,None
tx_019527,2026-07-01 16:46:00,usr_0023,34.0862686439699,0.8698295138222434,3,0.03601583444624064,16,7,0,dining,0,None
tx_019528,2026-08-14 13:55:00,usr_0195,186.5759174493096,0.775266329735222,3,0.04718137648497636,13,7,0,subscription,0,None
tx_019529,2026-06-14 22:16:00,usr_1431,15.578673288136024,0.8250395549474633,1,0.033313097391083166,22,4,0,dining,0,None
tx_019530,2026-08-02 08:53:00,usr_0826,40.87301163280424,0.6361875798827598,0,0.028246790702942337,8,7,0,retail,0,None
tx_019531,2026-07-15 12:43:00,usr_1168,48.314361386485345,0.9724631903287732,1,0.042803649616512965,12,12,0,dining,0,None
tx_019532,2026-07-19 10:52:00,usr_1340,12.086507320218926,0.8823525539935565,7,0.030523499120677623,10,9,1,retail,1,Agentic_Micro_Siphoning
tx_019533,2026-08-02 20:57:00,usr_0486,19.203537581071952,0.8243264087717204,2,0.057156374205825436,20,10,0,subscription,0,None
tx_019534,2026-06-14 08:59:00,usr_0844,4.052952373269089,0.8880925530748032,11,0.035984882662342926,8,3,0,dining,1,Agentic_Micro_Siphoning
tx_019535,2026-07-25 14:13:00,usr_1006,26.66317580407944,0.8102704532605632,0,0.03693032683810118,14,5,0,retail,0,None
tx_019536,2026-05-23 12:04:00,usr_1278,24.33453989655376,0.981152013466758,4,0.02377551758314558,12,12,0,dining,0,None
tx_019537,2026-08-25 20:09:00,usr_0654,33.744164182975716,0.5547329805280997,0,0.05829267681895839,20,8,0,dining,0,None
tx_019538,2026-07-11 14:35:00,usr_1443,46.94403031751156,0.6959090910027746,3,0.045618733080796274,14,3,0,retail,0,None
tx_019539,2026-07-10 13:40:00,usr_0936,260.7183345706439,0.808178091614273,4,0.04114597728916073,13,6,1,dining,0,None
tx_019540,2026-06-28 15:12:00,usr_1324,40.49482381564984,0.8150610678111915,1,0.04109929312648284,15,8,0,retail,0,None
tx_019541,2026-08-14 17:51:00,usr_0129,22.83198821137924,0.8251787841193098,4,0.04873887304246036,17,4,0,retail,0,None
tx_019542,2026-05-31 02:16:00,usr_0708,42.89036798158875,0.5385658263976111,2,0.04554848429808376,2,9,0,subscription,0,None
tx_019543,2026-08-03 09:55:00,usr_0264,188.72469609850376,0.5758249646180917,2,0.05677584506682662,9,10,0,grocery,0,None
tx_019544,2026-07-18 09:48:00,usr_1387,74.63239911140147,0.4391462040433544,1,0.03808523663510567,9,7,0,retail,0,None
tx_019545,2026-06-30 12:43:00,usr_0354,105.76783812567254,1.0,3,0.08,12,6,0,grocery,0,None
tx_019546,2026-08-25 15:24:00,usr_1100,25.512442805367538,0.7667353960625006,1,0.05408757096990714,15,12,0,grocery,0,None
tx_019547,2026-06-24 20:21:00,usr_0102,23.52965675177741,0.8621855532442229,2,0.055471897770234826,20,8,0,retail,0,None
tx_019548,2026-08-05 14:46:00,usr_0303,28.311584759372813,0.8225153265229846,0,0.02945313771411775,14,13,0,grocery,0,None
tx_019549,2026-06-10 08:11:00,usr_0486,157.50077270618837,0.6448734864742393,3,0.03226214774618572,8,6,0,grocery,0,None
tx_019550,2026-07-28 14:14:00,usr_1194,34.28831065134324,0.5587066739872134,2,0.038948276643723204,14,8,0,subscription,0,None
tx_019551,2026-06-26 12:24:00,usr_0382,156.92539545670678,0.4674026732080629,3,0.03461703823210493,12,11,0,subscription,0,None
tx_019552,2026-07-07 16:19:00,usr_1246,26.491774245279252,0.7294724437026541,5,0.0495579331144514,16,11,0,retail,0,None
tx_019553,2026-05-29 16:57:00,usr_1205,87.13699367634368,0.7438550015512166,0,0.04540453788222552,16,8,0,retail,0,None
tx_019554,2026-07-21 16:27:00,usr_1488,16.589101842349603,0.9642082207987901,2,0.019609828152589773,16,9,0,dining,0,None
tx_019555,2026-07-06 23:23:00,usr_1049,73.70689420369905,0.814267741536649,3,0.03368886033869873,23,13,0,grocery,0,None
tx_019556,2026-07-03 02:23:00,usr_0987,12.893264362380702,0.9189772569363367,0,0.025433228869351517,2,13,0,retail,0,None
tx_019557,2026-08-14 17:33:00,usr_0927,55.75137807678829,0.7981924603835261,4,0.03941908696243016,17,9,0,subscription,0,None
tx_019558,2026-07-02 19:35:00,usr_0163,72.97153754503415,0.6034883702961025,2,0.01733415512111087,19,13,0,grocery,0,None
tx_019559,2026-07-08 09:55:00,usr_0793,130.4672683367932,0.8757949006062062,2,0.03756873279592068,9,3,0,subscription,0,None
tx_019560,2026-08-08 17:25:00,usr_1288,16.430947350460684,0.8416174002663117,1,0.034368643788730044,17,5,0,subscription,0,None
tx_019561,2026-06-24 07:07:00,usr_0033,59.15962899930489,0.6735644778088405,4,0.041331258012001604,7,11,0,retail,0,None
tx_019562,2026-07-05 14:24:00,usr_0187,153.72405776514412,0.8894652473399604,5,0.031123547865843898,14,11,0,dining,0,None
tx_019563,2026-08-11 10:16:00,usr_0926,74.23492887389098,0.8582698653003757,1,0.02595101817385831,10,8,0,dining,0,None
tx_019564,2026-06-24 09:58:00,usr_1283,75.2948219418904,0.9262944834514164,5,0.023720034831388712,1,11,0,grocery,1,Behavioral_Biometric_Mimicry
tx_019565,2026-07-10 16:33:00,usr_0467,19.95042419045702,0.8514896808239039,2,0.05095213933728358,16,5,0,dining,0,None
tx_019566,2026-05-27 12:02:00,usr_1321,63.35653236381978,1.0,4,0.045711792681195254,12,8,0,subscription,0,None
tx_019567,2026-07-03 08:36:00,usr_0515,519.8863595593158,0.6401771352330933,2,0.045950486119591696,8,8,0,retail,0,None
tx_019568,2026-08-01 15:58:00,usr_0711,6.401416863757213,0.9354461425954729,1,0.019682563263500503,15,4,0,subscription,0,None
tx_019569,2026-06-12 13:12:00,usr_1443,9.096667171068942,0.7471935565168829,4,0.05509212567798628,13,7,0,dining,0,None
tx_019570,2026-07-14 04:53:00,usr_0648,26.88264209426761,0.8401422519682501,0,0.019167610621964926,4,4,0,grocery,0,None
tx_019571,2026-06-03 18:09:00,usr_0925,15.411898697161943,0.725522696204262,3,0.05835624400546021,18,7,0,subscription,0,None
tx_019572,2026-07-11 23:09:00,usr_1419,39.235790626383235,0.7273677260126152,12,0.03576490338438439,23,11,0,retail,0,None
tx_019573,2026-08-04 11:24:00,usr_0402,47.300602284128374,0.9267631037872598,5,0.03642467206557903,11,10,0,retail,0,None
tx_019574,2026-07-07 23:57:00,usr_0141,250.0,0.878339377945509,1,0.03628744620363286,23,14,0,p2p_transfer,1,P2P_Social_Engineering
tx_019575,2026-08-15 23:36:00,usr_1448,28.620810111194636,0.6127564438481148,0,0.04059689011479908,23,9,0,retail,0,None
tx_019576,2026-07-17 13:49:00,usr_0865,9.736362307048736,0.883359193338246,1,0.040590825040814585,13,7,0,retail,0,None
tx_019577,2026-06-30 20:07:00,usr_1457,81.82808992879919,0.6161748170124252,7,0.031839471224376296,20,13,0,dining,1,Label_Noise
tx_019578,2026-06-25 18:35:00,usr_1312,91.77981529663317,0.7122643780268464,5,0.028084975704661938,18,11,0,dining,0,None
tx_019579,2026-07-19 18:47:00,usr_0915,47.799236688908344,0.8924856476669889,4,0.04401162950736481,18,7,0,subscription,0,None
tx_019580,2026-08-10 07:19:00,usr_0719,143.46625087202062,0.88513532243336,2,0.04732380665022241,7,10,0,retail,0,None
tx_019581,2026-07-24 18:58:00,usr_0733,71.15515335491746,0.8947956101258033,2,0.02095788237525933,18,6,0,subscription,0,None
tx_019582,2026-07-06 09:57:00,usr_0247,19.505560608585984,0.8792492807105237,1,0.0375990537380431,9,5,0,dining,0,None
tx_019583,2026-07-02 17:56:00,usr_0696,27.77192697571226,0.6607430642515889,3,0.04599378906616788,17,6,0,dining,0,None
tx_019584,2026-06-02 09:56:00,usr_1252,8.763809987004105,0.781804503288287,2,0.03485792403126922,9,6,0,dining,0,None
tx_019585,2026-08-20 18:03:00,usr_1484,8.620443092403457,0.8656774557769344,3,0.02253299623260375,18,7,0,dining,0,None
tx_019586,2026-07-03 19:09:00,usr_1451,57.638140239205356,0.7151856907890889,1,0.016235977529500418,19,5,0,grocery,0,None
tx_019587,2026-08-07 13:09:00,usr_1454,27.9771970346878,0.7335471017003597,3,0.030818646978912345,13,8,0,dining,0,None
tx_019588,2026-05-29 12:13:00,usr_0030,6.111178017161438,0.6881495110925735,2,0.04857280678567261,12,9,0,retail,0,None
tx_019589,2026-06-18 08:18:00,usr_0797,23.72140968937268,0.6910714167583619,0,0.026564919323541533,8,7,0,grocery,0,None
tx_019590,2026-07-29 09:21:00,usr_0302,33.9074752963319,0.7252641247701873,3,0.041087548824809465,9,12,0,retail,0,None
tx_019591,2026-06-28 23:08:00,usr_0950,15.407741238043933,0.8761587911043698,1,0.0432328519434753,23,9,0,subscription,0,None
tx_019592,2026-05-31 17:33:00,usr_1432,5.442858347668475,0.6987290660512654,4,0.028822351220174593,17,10,0,grocery,0,None
tx_019593,2026-08-11 17:50:00,usr_1328,24.13592843402448,0.9500768259970135,5,0.04175691862582959,17,6,0,grocery,0,None
tx_019594,2026-07-25 18:33:00,usr_1312,27.13337975139732,0.5043279175308822,6,0.05203085314747287,18,5,0,retail,0,None
tx_019595,2026-07-09 15:36:00,usr_0564,4.509880034397266,0.7541151572701259,2,0.04389133103811964,15,7,0,grocery,0,None
tx_019596,2026-08-01 12:21:00,usr_0769,38.22199202644535,0.8479333690281523,2,0.015212506108093233,12,10,0,grocery,0,None
tx_019597,2026-08-12 11:29:00,usr_0426,25.13673302070981,0.8592351878217312,5,0.03447452472765923,11,1,0,grocery,0,None
tx_019598,2026-08-06 02:28:00,usr_0854,76.56881233296413,0.6446500911910211,4,0.027424888464760724,2,11,0,subscription,0,None
tx_019599,2026-07-23 18:11:00,usr_0460,97.38226961140273,1.0,1,0.012768398639444185,18,10,0,dining,0,None
tx_019600,2026-06-11 19:47:00,usr_1237,97.0181705905547,0.9386966868934685,3,0.04062922937123845,19,9,0,grocery,0,None
tx_019601,2026-05-19 11:56:00,usr_0709,20.193659533283245,1.0,1,0.03375260041969501,11,8,0,retail,0,None
tx_019602,2026-08-04 14:12:00,usr_1082,31.33212411106607,0.817001291795713,2,0.021966834095173252,14,5,0,dining,0,None
tx_019603,2026-06-05 15:57:00,usr_1323,7.012324933044489,0.8107041491938345,5,0.053092195479170344,15,4,0,retail,1,Agentic_Micro_Siphoning
tx_019604,2026-07-12 16:38:00,usr_0456,9.200912011134594,0.66983653737669,4,0.0487852343333042,16,4,0,retail,0,None
tx_019605,2026-08-14 16:15:00,usr_0959,11.793355818005123,1.0,3,0.03704348461386155,16,8,0,grocery,0,None
tx_019606,2026-06-27 09:54:00,usr_1282,52.878191049113276,0.9575716189265234,2,0.05124877160472639,9,6,0,retail,0,None
tx_019607,2026-07-17 16:02:00,usr_1442,21.966509192639542,0.7589858198712314,4,0.05218511228514705,16,4,1,subscription,0,None
tx_019608,2026-07-26 17:45:00,usr_0241,14.622524132795888,0.7927497571411072,4,0.06898877626547238,17,12,0,grocery,0,None
tx_019609,2026-07-19 01:55:00,usr_1054,47.098136818238814,0.8265384325548264,5,0.029121051058854014,1,10,0,subscription,0,None
tx_019610,2026-07-05 15:49:00,usr_0673,24.93194987393952,0.8232457945301617,2,0.017962551024024866,15,9,0,grocery,0,None
tx_019611,2026-07-07 12:48:00,usr_0428,73.66627754729438,0.43200645306867336,1,0.03370096476409156,12,8,0,retail,0,None
tx_019612,2026-07-17 19:40:00,usr_0234,10.171169800829647,0.9373332516056221,2,0.034448463708271745,19,7,0,dining,0,None
tx_019613,2026-08-15 21:12:00,usr_0899,28.86124934108567,0.7876944241966666,0,0.06336002680852192,21,9,0,subscription,0,None
tx_019614,2026-07-05 15:28:00,usr_0508,32.229401460415374,0.8587991218482949,3,0.04743108053364185,15,12,0,dining,0,None
tx_019615,2026-05-28 12:39:00,usr_1035,20.81039972245282,0.7556086897443998,2,0.01841369626294097,12,3,1,retail,0,None
tx_019616,2026-07-17 21:59:00,usr_0425,678.5057993338407,0.998545147489597,5,0.02504447490546463,21,6,1,p2p_transfer,1,P2P_Social_Engineering
tx_019617,2026-07-02 10:03:00,usr_0000,22.0383392963301,0.7702061008665023,3,0.017104922009491517,10,7,0,dining,0,None
tx_019618,2026-06-23 13:53:00,usr_1167,113.31391142103168,0.6571901106218987,3,0.03643885051660712,13,13,0,grocery,0,None
tx_019619,2026-07-14 11:32:00,usr_0239,32.0935556278628,0.7279225359440391,1,0.019636813895380183,11,8,0,grocery,0,None
tx_019620,2026-06-07 08:55:00,usr_0384,87.04368876118717,0.8242055376957281,4,0.049581345423403624,8,7,0,retail,0,None
tx_019621,2026-08-22 19:50:00,usr_0354,34.40767496386224,0.8251621614791615,1,0.02927806061418476,19,9,0,subscription,0,None
tx_019622,2026-08-14 09:16:00,usr_0522,120.37019594919583,0.813480107294601,7,0.021674439669373286,9,7,0,subscription,0,None
tx_019623,2026-08-23 18:32:00,usr_0740,49.64473270456881,0.9655806733793016,4,0.03401093812777997,18,11,0,retail,0,None
tx_019624,2026-05-24 17:50:00,usr_1240,26.218229575139407,0.8321748403596656,2,0.03392743914800384,17,10,0,retail,0,None
tx_019625,2026-08-16 16:49:00,usr_1006,54.19358972905801,0.6397147512343305,6,0.03846186407159492,16,10,0,dining,0,None
tx_019626,2026-06-05 07:30:00,usr_0218,43.11364272371899,1.0,2,0.042263880131039155,7,11,0,grocery,0,None
tx_019627,2026-08-16 12:24:00,usr_0274,14.525801265734033,0.5452607802052769,2,0.04087818195988744,12,7,0,dining,0,None
tx_019628,2026-07-13 20:45:00,usr_1283,31.90428388083996,0.5316380231925493,6,0.023074156040405722,20,10,0,dining,0,None
tx_019629,2026-07-02 11:51:00,usr_0381,3.6972960494151135,0.720164087388195,5,0.02932843184490823,11,11,0,subscription,0,None
tx_019630,2026-06-08 01:21:00,usr_0330,45.382852655244946,0.8325176423295958,4,0.037852332445275506,1,7,0,subscription,0,None
tx_019631,2026-08-10 17:45:00,usr_0004,35.119034850908974,0.7108710044667472,2,0.0371804709478138,17,4,0,retail,0,None
tx_019632,2026-06-22 16:15:00,usr_1175,23.944657824109875,0.793488551555414,2,0.049189840086356525,16,7,0,subscription,0,None
tx_019633,2026-05-31 15:55:00,usr_1136,51.49517938563232,0.7104892847898543,6,0.0333329584960934,15,11,0,dining,0,None
tx_019634,2026-05-23 11:09:00,usr_0535,167.70574856607263,0.602861127835653,3,0.024130257866250972,11,10,0,retail,0,None
tx_019635,2026-05-19 10:28:00,usr_0009,74.73530930878533,0.811598711879575,2,0.03846150967012037,10,6,0,dining,0,None
tx_019636,2026-05-25 09:14:00,usr_1199,33.47767133737871,0.7466642271768713,1,0.043537117985029794,9,8,0,grocery,0,None
tx_019637,2026-07-22 15:33:00,usr_0152,25.760228882608445,0.4889566710139888,1,0.034664678998662116,15,2,0,grocery,0,None
tx_019638,2026-08-06 23:20:00,usr_0705,26.86199363632085,0.7215821377347862,3,0.06576190590740766,23,6,0,retail,0,None
tx_019639,2026-07-14 18:59:00,usr_1277,12.819138320708545,0.8762626199668069,3,0.03693903963010323,18,6,0,grocery,0,None
tx_019640,2026-08-04 16:38:00,usr_0372,85.60171849388668,0.9492211385712837,1,0.04491463017479042,16,4,0,subscription,0,None
tx_019641,2026-05-25 14:19:00,usr_0585,77.35786996931023,0.8078443248027091,4,0.03789543520784607,14,5,0,dining,0,None
tx_019642,2026-07-11 17:02:00,usr_1022,126.02175756413297,0.8259138265337833,3,0.02028671682450432,17,7,1,subscription,0,None
tx_019643,2026-07-26 13:34:00,usr_1044,159.52087660277382,0.6935719841473192,4,0.04080862283119036,13,8,0,grocery,0,None
tx_019644,2026-05-25 19:34:00,usr_0706,70.17358888388539,0.7972536550077851,5,0.03731215560911834,19,12,0,grocery,0,None
tx_019645,2026-07-27 15:21:00,usr_0671,17.2790929725363,0.5988416167645096,2,0.042709614958345354,15,7,0,dining,0,None
tx_019646,2026-07-07 09:14:00,usr_0652,50.75187723425835,0.8411205455780405,4,0.01562703041579355,9,12,0,retail,0,None
tx_019647,2026-07-11 14:53:00,usr_0742,24.72728567542288,0.8123946787730337,1,0.02418974700824674,14,6,0,subscription,0,None
tx_019648,2026-06-03 09:40:00,usr_0533,81.80270738228859,0.7952122845017514,0,0.03564925474933588,9,9,0,grocery,0,None
tx_019649,2026-07-08 14:07:00,usr_0389,111.82804979834833,0.761753727013156,4,0.011151354369765172,3,7,0,retail,1,Behavioral_Biometric_Mimicry
tx_019650,2026-07-21 18:59:00,usr_0480,2.8226051132624113,0.8960904245074411,5,0.04308268777244827,18,8,1,retail,1,Agentic_Micro_Siphoning
tx_019651,2026-08-13 17:17:00,usr_0728,29.681378295600865,0.760330593714282,1,0.04735314453593685,17,11,0,subscription,0,None
tx_019652,2026-07-03 10:09:00,usr_0591,31.263761641115867,0.7950634844586798,3,0.026566958407182054,10,11,0,subscription,0,None
tx_019653,2026-06-20 17:46:00,usr_0899,215.00504440856096,0.9924895809973081,1,0.041138363549184265,17,9,0,dining,0,None
tx_019654,2026-07-31 07:33:00,usr_0977,37.77995662989865,0.9785713532846845,2,0.03555608834045421,7,10,0,grocery,0,None
tx_019655,2026-06-20 16:31:00,usr_1494,23.080015152068956,0.9121134236425462,1,0.05549843915154223,16,8,0,dining,0,None
tx_019656,2026-07-10 10:13:00,usr_0950,30.201991465862157,0.8240215797361842,3,0.041090080402838944,10,3,0,grocery,0,None
tx_019657,2026-08-21 15:35:00,usr_1132,96.69461384710537,0.6618399381570819,5,0.02641087198582607,15,11,0,retail,0,None
tx_019658,2026-08-21 19:39:00,usr_0150,28.14580140278467,0.7316233114743786,4,0.022974995748848415,19,9,0,retail,0,None
tx_019659,2026-08-20 08:26:00,usr_1157,24.554410454694658,0.8421009976151684,4,0.04786514537204634,8,10,0,subscription,0,None
tx_019660,2026-07-15 16:15:00,usr_0784,7.915030951885826,0.4841238011092696,2,0.056840646518371035,16,8,0,grocery,0,None
tx_019661,2026-06-05 16:09:00,usr_1312,17.90152807972422,0.5778763516709701,2,0.028981016257231075,16,9,0,dining,0,None
tx_019662,2026-07-24 17:52:00,usr_1465,4.58610882309108,0.8361525359485967,3,0.04378067374749268,17,4,0,retail,0,None
tx_019663,2026-06-24 22:33:00,usr_0345,105.93478960560532,0.5052167732718447,0,0.033411034284963594,22,7,0,dining,0,None
tx_019664,2026-06-02 13:28:00,usr_1412,38.49091636753052,1.0,2,0.024143861087845185,13,4,0,retail,0,None
tx_019665,2026-07-01 08:52:00,usr_1041,15.691642879601554,1.0,3,0.05644851242008965,8,12,0,subscription,0,None
tx_019666,2026-05-25 16:41:00,usr_1136,62.30930476809522,0.7995001359125261,4,0.045729394381917324,16,9,0,grocery,0,None
tx_019667,2026-07-26 14:52:00,usr_0720,154.29224777969205,0.7609210193624609,1,0.03388671919881628,14,7,0,grocery,0,None
tx_019668,2026-07-06 18:56:00,usr_0547,17.36257085209355,0.8761702317252718,1,0.04153390973452757,18,9,0,dining,0,None
tx_019669,2026-07-02 18:56:00,usr_1226,10.974269814352622,0.6919246350705752,6,0.044164682253602,18,9,0,grocery,0,None
tx_019670,2026-08-08 17:58:00,usr_0036,30.766476585695507,0.8451227858354289,5,0.03728201346095105,17,5,0,subscription,0,None
tx_019671,2026-07-07 12:46:00,usr_0831,45.60577424882545,0.7608102904023027,0,0.042280943331812385,12,7,0,grocery,0,None
tx_019672,2026-06-21 13:08:00,usr_0120,16.454450620127936,0.676992460586854,0,0.018697723362518247,13,9,0,retail,0,None
tx_019673,2026-08-16 20:32:00,usr_0386,28.927213674343715,0.9729172286159795,4,0.05262146394094836,20,6,0,subscription,0,None
tx_019674,2026-06-22 12:09:00,usr_1120,66.39103076933135,0.7894963986331116,1,0.04408305097532603,12,9,0,retail,0,None
tx_019675,2026-07-04 15:57:00,usr_1153,8.975396042868683,0.8139507564030595,1,0.04672961517460603,15,9,0,subscription,0,None
tx_019676,2026-07-19 16:22:00,usr_1353,57.96066910923772,0.5774231557614806,1,0.04732143835889314,16,5,0,dining,1,Label_Noise
tx_019677,2026-07-18 07:43:00,usr_1103,86.23464626176393,0.7229105166752957,2,0.04709017765836419,7,8,1,retail,0,None
tx_019678,2026-06-01 17:32:00,usr_1046,93.50136807106222,0.8792997716954896,1,0.04143132070261335,17,9,0,subscription,0,None
tx_019679,2026-05-21 01:47:00,usr_1431,24.03241562362576,0.8716355787652409,2,0.031285719357948646,1,5,0,dining,0,None
tx_019680,2026-07-21 22:43:00,usr_0827,88.9354764249885,0.785905609698183,1,0.023274231680919487,22,8,0,dining,0,None
tx_019681,2026-07-11 14:05:00,usr_1011,20.858512791313508,0.8282821225351341,2,0.03365525498489766,14,3,0,subscription,0,None
tx_019682,2026-07-08 08:21:00,usr_1312,22.68666843761938,0.709548293082414,8,0.0230177800793697,8,10,0,grocery,0,None
tx_019683,2026-06-21 18:56:00,usr_1162,28.623225581030653,0.9345538855553607,2,0.03977753961645856,18,10,0,retail,0,None
tx_019684,2026-08-01 18:09:00,usr_1169,37.91556849249423,0.8647091631737588,5,0.05028043035691357,18,5,0,retail,0,None
tx_019685,2026-07-21 09:10:00,usr_0826,100.20122095613395,0.7511583687861828,2,0.036927128074064605,9,8,0,retail,0,None
tx_019686,2026-08-12 04:57:00,usr_0813,75.399899992725,0.8147043625809134,1,0.035464427569765464,4,13,0,retail,0,None
tx_019687,2026-08-25 14:42:00,usr_1001,17.00527575216856,0.8984926608053494,2,0.05287693719244259,14,9,0,subscription,1,Label_Noise
tx_019688,2026-08-07 16:06:00,usr_1082,24.232637568668064,0.75542507452541,3,0.02854713174899478,16,17,0,grocery,0,None
tx_019689,2026-08-21 08:24:00,usr_0843,55.03033940966717,0.932386241158728,4,0.052417896137230566,8,3,0,grocery,0,None
tx_019690,2026-08-01 14:02:00,usr_0277,151.0361926173327,0.9547339559828385,2,0.026213509669171527,14,7,0,dining,0,None
tx_019691,2026-07-20 14:47:00,usr_0378,62.023115360643516,0.6723061301760929,2,0.03751829285571696,14,13,0,dining,0,None
tx_019692,2026-08-19 19:05:00,usr_0756,14.396860783575052,0.7339860646981908,2,0.02949788570144083,19,9,0,subscription,0,None
tx_019693,2026-05-21 18:04:00,usr_0308,18.43299784482322,0.9989283624237124,2,0.04684175205579031,18,9,0,dining,0,None
tx_019694,2026-08-12 08:24:00,usr_0658,22.87709174884098,0.6578096796947495,2,0.02168509606682221,8,11,0,subscription,0,None
